id|name|spotify_link
6VOpJbBvWLgyTI6GsnKvbg|Hector Zazou|https://open.spotify.com/embed/artist/6VOpJbBvWLgyTI6GsnKvbg
0TYG2aG7iTOfHUAOZCj9tq|Nicola Hitchcock|https://open.spotify.com/embed/artist/0TYG2aG7iTOfHUAOZCj9tq
0bc2y5vvIBU4t9TOsZdwfh|Emma Stow|https://open.spotify.com/embed/artist/0bc2y5vvIBU4t9TOsZdwfh
2xd8Jdg5bHzKrLpNvdNwkz|Edo|https://open.spotify.com/embed/artist/2xd8Jdg5bHzKrLpNvdNwkz
5KJg4KnSw2AMjUiZzQFH3b|Lucrezia von Berger|https://open.spotify.com/embed/artist/5KJg4KnSw2AMjUiZzQFH3b
4eX3m8DCDqa8h8v8ZUF4Ar|Asia Argento|https://open.spotify.com/embed/artist/4eX3m8DCDqa8h8v8ZUF4Ar
2FoyIQmxpyT0mEcVuVLDTw|Katrina Bedford|https://open.spotify.com/embed/artist/2FoyIQmxpyT0mEcVuVLDTw
6kXp61QMZFPcKMcRPqoiVj|Gin Blossoms|https://open.spotify.com/embed/artist/6kXp61QMZFPcKMcRPqoiVj
2FMeORK79jfxAn8NvQu32I|Idle Wilds|https://open.spotify.com/embed/artist/2FMeORK79jfxAn8NvQu32I
0tyLMmQvEuyQR4qjGBdbem|Whiskeytown|https://open.spotify.com/embed/artist/0tyLMmQvEuyQR4qjGBdbem
2WG7Z6CpNehgR1WGgjKF0E|Kelly Willis|https://open.spotify.com/embed/artist/2WG7Z6CpNehgR1WGgjKF0E
7wOZy3KdFVVINgNFFxkxwO|Jerry Rivera|https://open.spotify.com/embed/artist/7wOZy3KdFVVINgNFFxkxwO
4UIM7xyslKU8ufDGXcRDpa|Annie Villeneuve|https://open.spotify.com/embed/artist/4UIM7xyslKU8ufDGXcRDpa
3uOCouLFR4bVx0XeiQJSbl|Harold Budd|https://open.spotify.com/embed/artist/3uOCouLFR4bVx0XeiQJSbl
7tl9hTvWQrZhwf7CDn0lq9|The Meligrove Band|https://open.spotify.com/embed/artist/7tl9hTvWQrZhwf7CDn0lq9
4bV9bocsq7wAkwKkcsoxuJ|John Doan|https://open.spotify.com/embed/artist/4bV9bocsq7wAkwKkcsoxuJ
7tGJAlYDV8QW3R8b0rB685|Burning Paper|https://open.spotify.com/embed/artist/7tGJAlYDV8QW3R8b0rB685
4UwaOasl401XwmBJwi2cLW|Keenon Rush|https://open.spotify.com/embed/artist/4UwaOasl401XwmBJwi2cLW
2MfuYXXU4L2IWKKC5posSB|Seiko|https://open.spotify.com/embed/artist/2MfuYXXU4L2IWKKC5posSB
2BwmIwS7MhCwH6wvVHLDL4|Poet John Wood|https://open.spotify.com/embed/artist/2BwmIwS7MhCwH6wvVHLDL4
5Uv7AZXZdfeBEUIkQYSOyU|Antuan Grier|https://open.spotify.com/embed/artist/5Uv7AZXZdfeBEUIkQYSOyU
4sTFGCigAQIUiEy8wSSQNF|Granger Smith|https://open.spotify.com/embed/artist/4sTFGCigAQIUiEy8wSSQNF
3UvgMFJqdlPOwDpgrm1oA4|The Novaks|https://open.spotify.com/embed/artist/3UvgMFJqdlPOwDpgrm1oA4
0OQh0KKuNkkeiyMYdPXjff|The Kinsey Report|https://open.spotify.com/embed/artist/0OQh0KKuNkkeiyMYdPXjff
2LXeJdQVcFkhkWydphLI74|Liz Phair|https://open.spotify.com/embed/artist/2LXeJdQVcFkhkWydphLI74
5Nydhpz1rcPbgM0fYvLxhz|Samuele Bersani|https://open.spotify.com/embed/artist/5Nydhpz1rcPbgM0fYvLxhz
5tELhkPCHdMPzh0SyhX5yI|American Dog|https://open.spotify.com/embed/artist/5tELhkPCHdMPzh0SyhX5yI
0nsO60VA1qoO308e9cYEPR|KrispyLife Kidd|https://open.spotify.com/embed/artist/0nsO60VA1qoO308e9cYEPR
6nMj24EqTBJEjkSj2APdEP|IceWear Vezzo|https://open.spotify.com/embed/artist/6nMj24EqTBJEjkSj2APdEP
038PQySggBiOplsIWTNJcf|Lil Yachty|https://open.spotify.com/embed/artist/038PQySggBiOplsIWTNJcf
18sfIpmplJtDczCAukggxH|Rio Da Young Og|https://open.spotify.com/embed/artist/18sfIpmplJtDczCAukggxH
3BUzyJlZ8I0cYdTSstuzhH|RiskTaker D-boy|https://open.spotify.com/embed/artist/3BUzyJlZ8I0cYdTSstuzhH
0K1ilFOGrYhSKNZaDCYRvk|Emily Bear|https://open.spotify.com/embed/artist/0K1ilFOGrYhSKNZaDCYRvk
1VaIDrxow5xfLmB9R26JVZ|Danger Danger|https://open.spotify.com/embed/artist/1VaIDrxow5xfLmB9R26JVZ
0ebni9QrrWMvEgH40nOWZQ|Johann Christian Bach|https://open.spotify.com/embed/artist/0ebni9QrrWMvEgH40nOWZQ
5TTfNO5Yy62SfQKcr9rzD2|Sophie Yates|https://open.spotify.com/embed/artist/5TTfNO5Yy62SfQKcr9rzD2
01Rwssa97P8k0eMyAsVkoO|Moscow Symphony Orchestra conducted by William Stromberg|https://open.spotify.com/embed/artist/01Rwssa97P8k0eMyAsVkoO
0XdHEpgw9x7UxJVqf3cSUK|Dagmar Schellenberger|https://open.spotify.com/embed/artist/0XdHEpgw9x7UxJVqf3cSUK
144ejAo7WvV3amcfnGDbDN|Zoran Todorovich|https://open.spotify.com/embed/artist/144ejAo7WvV3amcfnGDbDN
65txS0mTPGkMvUHcIEqsng|Bernhard Schneider|https://open.spotify.com/embed/artist/65txS0mTPGkMvUHcIEqsng
5HVS8hnlp926Z7lNOWgSQB|Ksenija Lukic|https://open.spotify.com/embed/artist/5HVS8hnlp926Z7lNOWgSQB
7sI2jnn0h6xPC8ChP4XhUT|Stefan-Alexander Rankl|https://open.spotify.com/embed/artist/7sI2jnn0h6xPC8ChP4XhUT
0IxunNaV463lDPhVQi6rnr|Markus Kohler|https://open.spotify.com/embed/artist/0IxunNaV463lDPhVQi6rnr
73dZcuw7LcuwM5LPjhezg9|Raphaela Schulze|https://open.spotify.com/embed/artist/73dZcuw7LcuwM5LPjhezg9
2xU5FIcUyG41IBk3Z9lAYd|Andreas Horl|https://open.spotify.com/embed/artist/2xU5FIcUyG41IBk3Z9lAYd
4LO0lkjpi3TlQKos2qqmLN|Andrej Bielow|https://open.spotify.com/embed/artist/4LO0lkjpi3TlQKos2qqmLN
5VjSRAHg246ogwICC2IYgP|North German Radio Chorus|https://open.spotify.com/embed/artist/5VjSRAHg246ogwICC2IYgP
3rwr89g0JzQsjz9XNZog2E|North German Radio Philharmonic Orchestra|https://open.spotify.com/embed/artist/3rwr89g0JzQsjz9XNZog2E
2Host7cq2V5Xf3bkzYW06Z|Frankie Bones|https://open.spotify.com/embed/artist/2Host7cq2V5Xf3bkzYW06Z
0SwVn4s8PdhY9XQhi9SetC|Carolyn Dawn Johnson|https://open.spotify.com/embed/artist/0SwVn4s8PdhY9XQhi9SetC
14lBOTOAiiJAu4kPasvA2D|Kio DJ|https://open.spotify.com/embed/artist/14lBOTOAiiJAu4kPasvA2D
5NRYAV7ddS6diNwhcw3eyt|L. Supreme|https://open.spotify.com/embed/artist/5NRYAV7ddS6diNwhcw3eyt
0WpFkXV75U2BF4LH8Dk50Y|Jasonmakesgoodbeats|https://open.spotify.com/embed/artist/0WpFkXV75U2BF4LH8Dk50Y
1LxIgYvgRtU8pJEAxyfJBY|Arisha|https://open.spotify.com/embed/artist/1LxIgYvgRtU8pJEAxyfJBY
5VFAkz9MJcgFo9fNkbsAfZ|Steam Mag|https://open.spotify.com/embed/artist/5VFAkz9MJcgFo9fNkbsAfZ
0x3PXj1WnuW7YsBxQK57xM|Ruben|https://open.spotify.com/embed/artist/0x3PXj1WnuW7YsBxQK57xM
3FGlmbVdwfrOF7GK9Cwivy|DAVID DISALLE|https://open.spotify.com/embed/artist/3FGlmbVdwfrOF7GK9Cwivy
5juS1iivOApgAm0qfWt0Ny|United States Three|https://open.spotify.com/embed/artist/5juS1iivOApgAm0qfWt0Ny
5Cmht6FxXbw5GtPOCrzjNM|Charlotte Martin|https://open.spotify.com/embed/artist/5Cmht6FxXbw5GtPOCrzjNM
6kHyXXTITBosmF2RH81lYz|Graham Laybourne|https://open.spotify.com/embed/artist/6kHyXXTITBosmF2RH81lYz
7ImNo1IhLZGtsPKf9noXw8|Cars & Trains|https://open.spotify.com/embed/artist/7ImNo1IhLZGtsPKf9noXw8
1aSIXmBKKrEVIbGLwhedIe|Chely Wright|https://open.spotify.com/embed/artist/1aSIXmBKKrEVIbGLwhedIe
0z9ihAaol8L9Z4Hkv8cD9K|Dylan Rice|https://open.spotify.com/embed/artist/0z9ihAaol8L9Z4Hkv8cD9K
2kkAA0h4PYZmG9F2aSlA4K|Unai|https://open.spotify.com/embed/artist/2kkAA0h4PYZmG9F2aSlA4K
3rlKqNmhaP9UiC0wFQyFS3|Raf|https://open.spotify.com/embed/artist/3rlKqNmhaP9UiC0wFQyFS3
1jLOGxY81S3FNq29X3qvmj|Hex Hector|https://open.spotify.com/embed/artist/1jLOGxY81S3FNq29X3qvmj
6H15BPPirNbkSlq7nT4W3j|Hani|https://open.spotify.com/embed/artist/6H15BPPirNbkSlq7nT4W3j
5BS8iafk3JDqxQRc14SDsd|"Alex ""Godson"" Richbourg"|https://open.spotify.com/embed/artist/5BS8iafk3JDqxQRc14SDsd
5qy5uPg15aiNE4uiAxcqkT|Mike Rizzo|https://open.spotify.com/embed/artist/5qy5uPg15aiNE4uiAxcqkT
2WG4y3ekqn3pgDTKx9mpz9|Ricky Dillard & New G (New Generation Chorale)|https://open.spotify.com/embed/artist/2WG4y3ekqn3pgDTKx9mpz9
6zXbm4yVMRgIv6SyAcfumf|Fayte|https://open.spotify.com/embed/artist/6zXbm4yVMRgIv6SyAcfumf
5MfQ1ht1oumbOXunkXF3i9|Jub|https://open.spotify.com/embed/artist/5MfQ1ht1oumbOXunkXF3i9
4TQ72C7aaARXGuHB7qBPk7|MAD DUBZ|https://open.spotify.com/embed/artist/4TQ72C7aaARXGuHB7qBPk7
3Ft65ZgxG86g1aYRHUi4pv|VANM|https://open.spotify.com/embed/artist/3Ft65ZgxG86g1aYRHUi4pv
0Y39rgOn4Xw3hRKX2QfeOn|Cella Dwellas|https://open.spotify.com/embed/artist/0Y39rgOn4Xw3hRKX2QfeOn
4mfXdV5KzgCrYsVqiHh0oi|Lightning Strikes Across the Sky|https://open.spotify.com/embed/artist/4mfXdV5KzgCrYsVqiHh0oi
1khmCBFHpOiCdeYnbvY32S|The Jac|https://open.spotify.com/embed/artist/1khmCBFHpOiCdeYnbvY32S
5jX8L7D6vWHYlNj9k361vI|Six Organs Of Admittance|https://open.spotify.com/embed/artist/5jX8L7D6vWHYlNj9k361vI
4AJQ0gMC3EwLxlWXS8OWrU|Scarlet Jei Saoirse|https://open.spotify.com/embed/artist/4AJQ0gMC3EwLxlWXS8OWrU
2deq2vtQWHRomCB9kITyzS|American Longspurs|https://open.spotify.com/embed/artist/2deq2vtQWHRomCB9kITyzS
3aCOnSxVXVaynwnKAZtjKQ|The Ohio Weather Band|https://open.spotify.com/embed/artist/3aCOnSxVXVaynwnKAZtjKQ
6VA1NVQjfYajpqOTjCd4Kk|Christine Havrilla|https://open.spotify.com/embed/artist/6VA1NVQjfYajpqOTjCd4Kk
6D3a84zSo2B70Oz22urKNh|Jose Serrano|https://open.spotify.com/embed/artist/6D3a84zSo2B70Oz22urKNh
6wSPcfw1Gg4M5QHql35IDa|"Antonio ""El Agujetas"""|https://open.spotify.com/embed/artist/6wSPcfw1Gg4M5QHql35IDa
2ptmyXoL7poH6Zq62h1QT9|Merle Haggard|https://open.spotify.com/embed/artist/2ptmyXoL7poH6Zq62h1QT9
5fU6lODhpw3GEGGJuaDprR|The Osmonds|https://open.spotify.com/embed/artist/5fU6lODhpw3GEGGJuaDprR
3ijY78RxOagYo8FOgSEkWj|Marie Osmond|https://open.spotify.com/embed/artist/3ijY78RxOagYo8FOgSEkWj
4sj6D0zlMOl25nprDJBiU9|Andy Williams|https://open.spotify.com/embed/artist/4sj6D0zlMOl25nprDJBiU9
1gRNBaI4yn6wCCTvRhGWh8|Don McLean|https://open.spotify.com/embed/artist/1gRNBaI4yn6wCCTvRhGWh8
25GRY2unliUMI88OsFcRLU|Jann Browne|https://open.spotify.com/embed/artist/25GRY2unliUMI88OsFcRLU
4dd51FVszufOmnoNsIWkSV|John Jorgenson|https://open.spotify.com/embed/artist/4dd51FVszufOmnoNsIWkSV
5NX29TmuYrENlpvz6IgYMJ|Wayne Newton|https://open.spotify.com/embed/artist/5NX29TmuYrENlpvz6IgYMJ
38EmEgXkgK51MT2tPY0EoC|Bobby Helms|https://open.spotify.com/embed/artist/38EmEgXkgK51MT2tPY0EoC
1KuNMGaVZlGXcVPXntmBi6|Rias 64|https://open.spotify.com/embed/artist/1KuNMGaVZlGXcVPXntmBi6
0VrrQMGeZuVWmj4Rm2gfXv|Diana|https://open.spotify.com/embed/artist/0VrrQMGeZuVWmj4Rm2gfXv
3g43Z25cVRJHFn8ph8cdO0|Rozwell Kid|https://open.spotify.com/embed/artist/3g43Z25cVRJHFn8ph8cdO0
7ltl0CL5jrqoNHOGLRXDyG|Tülpa|https://open.spotify.com/embed/artist/7ltl0CL5jrqoNHOGLRXDyG
2uEo8Rajpdz1AqineCVLHq|Mr FijiWiji|https://open.spotify.com/embed/artist/2uEo8Rajpdz1AqineCVLHq
67PlXwfaqNlqmHMRHPl8aq|Soulero|https://open.spotify.com/embed/artist/67PlXwfaqNlqmHMRHPl8aq
5I1pEm0UZGOxOHtCNkLzut|Exist Strategy|https://open.spotify.com/embed/artist/5I1pEm0UZGOxOHtCNkLzut
1Y5lJ7K2ZNP3gS6GS9FwnO|Asier Etxeandia|https://open.spotify.com/embed/artist/1Y5lJ7K2ZNP3gS6GS9FwnO
7nXyULtoL8k7wP9l6kg8Ef|Madeleine Peyroux|https://open.spotify.com/embed/artist/7nXyULtoL8k7wP9l6kg8Ef
1GB7JtX4P37arZ3H9PfnHG|Patrick Nugier|https://open.spotify.com/embed/artist/1GB7JtX4P37arZ3H9PfnHG
3yRBXIephQd6yECrfHR63E|Martijn Luttmer|https://open.spotify.com/embed/artist/3yRBXIephQd6yECrfHR63E
7chv9cbzN45866WLtedtIO|DANIEL ROURE|https://open.spotify.com/embed/artist/7chv9cbzN45866WLtedtIO
72Lzz2Kl5jwcs6WR8O1Qri|Norbert Slama Trio|https://open.spotify.com/embed/artist/72Lzz2Kl5jwcs6WR8O1Qri
5nr9aC1q4Iu3i4hYOiRiNf|Francesca Blanchard|https://open.spotify.com/embed/artist/5nr9aC1q4Iu3i4hYOiRiNf
6CbeZ1dxOwSJA5VkWc3gmE|Raphaël Bas|https://open.spotify.com/embed/artist/6CbeZ1dxOwSJA5VkWc3gmE
2hM85eSvpWHZv7qBWBvyy2|Art Mengo and Lara Guirao|https://open.spotify.com/embed/artist/2hM85eSvpWHZv7qBWBvyy2
2gNW1bpQDmNpcQqTEZkn6Q|Jean-Claude Laudat|https://open.spotify.com/embed/artist/2gNW1bpQDmNpcQqTEZkn6Q
3MIAKv0SlbTHywCIfkbbk1|Philippe Gautier|https://open.spotify.com/embed/artist/3MIAKv0SlbTHywCIfkbbk1
727rBglfeLbvBxwFZBHLF2|Godzuki|https://open.spotify.com/embed/artist/727rBglfeLbvBxwFZBHLF2
5SjNVG3L9mgWQPsfp1sFDB|Wye Oak|https://open.spotify.com/embed/artist/5SjNVG3L9mgWQPsfp1sFDB
4li9sXjlbIAeIJ9kW5cyOV|CIRRUS|https://open.spotify.com/embed/artist/4li9sXjlbIAeIJ9kW5cyOV
2ePIzx9NjxplS724QMZtsf|Yuksek|https://open.spotify.com/embed/artist/2ePIzx9NjxplS724QMZtsf
6dKhHcH1agUfhsf6g2jL5o|Headnoise|https://open.spotify.com/embed/artist/6dKhHcH1agUfhsf6g2jL5o
6OIoPLnbAe0U4k1NFjqIyN|Tim Finn|https://open.spotify.com/embed/artist/6OIoPLnbAe0U4k1NFjqIyN
44M23xJJMBX2WAm8N4G85x|billy woods/vordul|https://open.spotify.com/embed/artist/44M23xJJMBX2WAm8N4G85x
6wtCeuBYHh3YsfaiXeabNV|billy woods/thrill gates|https://open.spotify.com/embed/artist/6wtCeuBYHh3YsfaiXeabNV
29NhCkdF0aRAyXd8UI13Pk|billy woods/priviledge|https://open.spotify.com/embed/artist/29NhCkdF0aRAyXd8UI13Pk
5kSyk5DBH6JjLnX68lmnwX|billy woods/Vast Aire/Karneige|https://open.spotify.com/embed/artist/5kSyk5DBH6JjLnX68lmnwX
37ab89N0w98gg3LkVxYPSx|billy woods/stretch nyce|https://open.spotify.com/embed/artist/37ab89N0w98gg3LkVxYPSx
05ssm1bvP6GXkPGSmUuoL3|billy woods/ w. bodega|https://open.spotify.com/embed/artist/05ssm1bvP6GXkPGSmUuoL3
001IGugxpRSnL0WAaF6bZF|billy woods/kong|https://open.spotify.com/embed/artist/001IGugxpRSnL0WAaF6bZF
4A5L9ZD20Tqnhp6BT3nrwS|billy woods/taiwo whetstone|https://open.spotify.com/embed/artist/4A5L9ZD20Tqnhp6BT3nrwS
1hKJMudJz6opvoiKVeRr2u|billy woods/vordul/taiwo whetstone|https://open.spotify.com/embed/artist/1hKJMudJz6opvoiKVeRr2u
1y70lI4Sxf4i9tGmjB5Sct|The Mountains & The Trees|https://open.spotify.com/embed/artist/1y70lI4Sxf4i9tGmjB5Sct
1Bywk4guQlRCG1HYib9mTF|Electro Spectre|https://open.spotify.com/embed/artist/1Bywk4guQlRCG1HYib9mTF
3l92Uh3rqMSv8blPDWNTZx|Love Inc.|https://open.spotify.com/embed/artist/3l92Uh3rqMSv8blPDWNTZx
2jS7I1u7BpgWT9ssG62Zr1|Lisa Stansfield|https://open.spotify.com/embed/artist/2jS7I1u7BpgWT9ssG62Zr1
6Ufm4BHf4ZdolpvcvYgH2S|Ian Devaney|https://open.spotify.com/embed/artist/6Ufm4BHf4ZdolpvcvYgH2S
0F0UFgB7Tb0v8SHM5cTLgn|Peter Mokran|https://open.spotify.com/embed/artist/0F0UFgB7Tb0v8SHM5cTLgn
6ypJ3NVboVCPrJNGynI7ZT|Dirty Rotten Scoundrels|https://open.spotify.com/embed/artist/6ypJ3NVboVCPrJNGynI7ZT
5tTjXuzczUt643uRLxIiTe|Dan Bewick|https://open.spotify.com/embed/artist/5tTjXuzczUt643uRLxIiTe
0C9QGVMCKHNCBMqEt8w2qt|Matt Frost|https://open.spotify.com/embed/artist/0C9QGVMCKHNCBMqEt8w2qt
2LJxr7Pt3JnP60eLxwbDOu|Mandy Moore|https://open.spotify.com/embed/artist/2LJxr7Pt3JnP60eLxwbDOu
6xB1UldelOoTmxj6WQGBGG|Wade Robson|https://open.spotify.com/embed/artist/6xB1UldelOoTmxj6WQGBGG
4t72yDwqgYzt7nkxCSzmDE|L3MMY DUBZ|https://open.spotify.com/embed/artist/4t72yDwqgYzt7nkxCSzmDE
5qtMVnDJTamm7m064bMqno|Nitrophonics|https://open.spotify.com/embed/artist/5qtMVnDJTamm7m064bMqno
54C5EwuMJqVKfyQ75WSOhI|Ablaze|https://open.spotify.com/embed/artist/54C5EwuMJqVKfyQ75WSOhI
0nr7p4O0rwpzA644t6MECa|Kerosene|https://open.spotify.com/embed/artist/0nr7p4O0rwpzA644t6MECa
0q0MsYaVJWi8cYmjGucH4h|Saigga|https://open.spotify.com/embed/artist/0q0MsYaVJWi8cYmjGucH4h
2n5o9gd7McltFEHEFMnqMu|Zetta|https://open.spotify.com/embed/artist/2n5o9gd7McltFEHEFMnqMu
46vcGP20Iv62qRTdTgxpBh|Deanna Kirk|https://open.spotify.com/embed/artist/46vcGP20Iv62qRTdTgxpBh
4lFmtj9tVIuMIjUllILQPl|Five Horse Johnson|https://open.spotify.com/embed/artist/4lFmtj9tVIuMIjUllILQPl
0klcoRwPQF1GMv8FrA7F8V|Leæther Strip|https://open.spotify.com/embed/artist/0klcoRwPQF1GMv8FrA7F8V
2gzO7eVmhdwxkPYj2XDi0k|Delarosa And Asora|https://open.spotify.com/embed/artist/2gzO7eVmhdwxkPYj2XDi0k
0i29Jzf8aVAwienqJRO9ka|Blue Pine|https://open.spotify.com/embed/artist/0i29Jzf8aVAwienqJRO9ka
70z9Mfwl2li9lEOk5pn7bp|Croc Shop|https://open.spotify.com/embed/artist/70z9Mfwl2li9lEOk5pn7bp
7a0URiEPOKZnXCAjFaiZ2J|Sean Harkness|https://open.spotify.com/embed/artist/7a0URiEPOKZnXCAjFaiZ2J
1wN9t9Uzg8sSwW3DijKblU|Thea Suits-Silverman|https://open.spotify.com/embed/artist/1wN9t9Uzg8sSwW3DijKblU
7DCHj51jkx28ABRyrKzmul|Lisa Lynne|https://open.spotify.com/embed/artist/7DCHj51jkx28ABRyrKzmul
6eA7CikksulcpTewVtS8Ok|Jay Beckenstein|https://open.spotify.com/embed/artist/6eA7CikksulcpTewVtS8Ok
4emZEw80i1G66bD2F5axDS|Angels Of Venice|https://open.spotify.com/embed/artist/4emZEw80i1G66bD2F5axDS
0abBGtO117VekZKFx80XuL|Seth Osburn|https://open.spotify.com/embed/artist/0abBGtO117VekZKFx80XuL
4JIAaAd02wjUz1T98pEZ6Y|Swingadelic|https://open.spotify.com/embed/artist/4JIAaAd02wjUz1T98pEZ6Y
6PGgeUefZmTScihmd3IuvJ|Familiar Trees|https://open.spotify.com/embed/artist/6PGgeUefZmTScihmd3IuvJ
4TmhJYv3twnkyg4GUG55WD|Ozny|https://open.spotify.com/embed/artist/4TmhJYv3twnkyg4GUG55WD
3EZYBGl6qytwvUPRBVQgOP|Juan D'Arienzo y su Orquesta Típica|https://open.spotify.com/embed/artist/3EZYBGl6qytwvUPRBVQgOP
659t7L9mu8Kfk0JquBRXFM|Alberto Echagüe|https://open.spotify.com/embed/artist/659t7L9mu8Kfk0JquBRXFM
46beGPwcX2QEZcmuvrMqp4|Juan D'Arienzo|https://open.spotify.com/embed/artist/46beGPwcX2QEZcmuvrMqp4
1QoKB19XVwnNwlKDjyYYe8|Henryk Szeryng|https://open.spotify.com/embed/artist/1QoKB19XVwnNwlKDjyYYe8
3HJIB8sYPyxrFGuwvKXSLR|TV On The Radio|https://open.spotify.com/embed/artist/3HJIB8sYPyxrFGuwvKXSLR
5VcamBo0Goh74iFQDqj6Q4|Yoskar Sarante|https://open.spotify.com/embed/artist/5VcamBo0Goh74iFQDqj6Q4
4HcUiDJk4PN2Ac2b1ZJT3E|Kieran Hebden|https://open.spotify.com/embed/artist/4HcUiDJk4PN2Ac2b1ZJT3E
7dq8KEwf0kQXJhM79iwcPh|JJ Heller|https://open.spotify.com/embed/artist/7dq8KEwf0kQXJhM79iwcPh
7367B0qtTtTTGorscfxrqm|Vex'd|https://open.spotify.com/embed/artist/7367B0qtTtTTGorscfxrqm
0zJlRLEvfI8AFrIqD5QB6A|Search & Destroy|https://open.spotify.com/embed/artist/0zJlRLEvfI8AFrIqD5QB6A
6eIPFXnKPqSQVxgsU4hELI|Nick Carter|https://open.spotify.com/embed/artist/6eIPFXnKPqSQVxgsU4hELI
1pmixngtBJleMrGUG5o8DE|Mr. Vegas|https://open.spotify.com/embed/artist/1pmixngtBJleMrGUG5o8DE
5NWMsW3XD3Ba8kUUvSx5SS|Jamie Green|https://open.spotify.com/embed/artist/5NWMsW3XD3Ba8kUUvSx5SS
3i6iB95iwmSRrxoD6SegoP|The Tates|https://open.spotify.com/embed/artist/3i6iB95iwmSRrxoD6SegoP
7eBvbVi70BXk69a1GmneIG|Evilnoiz|https://open.spotify.com/embed/artist/7eBvbVi70BXk69a1GmneIG
7HeSEuZA4D7EtdygBjCbi9|Viperactive|https://open.spotify.com/embed/artist/7HeSEuZA4D7EtdygBjCbi9
1ZxaNqrkTzqjsbXrCZM0qy|Nobody|https://open.spotify.com/embed/artist/1ZxaNqrkTzqjsbXrCZM0qy
3KjYnDT3cEQ8ngiCLTCIl9|Peanut Butter Wolf|https://open.spotify.com/embed/artist/3KjYnDT3cEQ8ngiCLTCIl9
3UgMLwZymlkZONiEMH9Vwd|Stereolab & High Llamas|https://open.spotify.com/embed/artist/3UgMLwZymlkZONiEMH9Vwd
2kHCIdQ25zETRvYIM2h64R|Sharpshooters|https://open.spotify.com/embed/artist/2kHCIdQ25zETRvYIM2h64R
4u56HWIc0nzyyU1nSLsTcb|Chris Geddes & Hush Puppy|https://open.spotify.com/embed/artist/4u56HWIc0nzyyU1nSLsTcb
3wxHu9hzOO90ZTyFG7nQa2|Styrofoam & Sarah Shannon|https://open.spotify.com/embed/artist/3wxHu9hzOO90ZTyFG7nQa2
5PiAUPvU6VZCpLa5Dbk0Fz|Koushik & Dudley Perkins|https://open.spotify.com/embed/artist/5PiAUPvU6VZCpLa5Dbk0Fz
1XftmNGqRyDqyqC9sZ6pSz|Mellow|https://open.spotify.com/embed/artist/1XftmNGqRyDqyqC9sZ6pSz
0Mdi7DcSy23oMVPSu2paaD|NOBODY featuring Ikey Owens|https://open.spotify.com/embed/artist/0Mdi7DcSy23oMVPSu2paaD
6TEhIvVwAy8k5getqmEm63|Danger Mouse & Murs|https://open.spotify.com/embed/artist/6TEhIvVwAy8k5getqmEm63
0FOcXqJgJ1oq9XfzYTDZmZ|Super Furry Animals|https://open.spotify.com/embed/artist/0FOcXqJgJ1oq9XfzYTDZmZ
2i60sxQmDHSlnF7N65wKBo|Kid Koala & Dynomite D|https://open.spotify.com/embed/artist/2i60sxQmDHSlnF7N65wKBo
4aEnNH9PuU1HF3TsZTru54|Caribou|https://open.spotify.com/embed/artist/4aEnNH9PuU1HF3TsZTru54
0EmeFodog0BfCgMzAIvKQp|Shakira|https://open.spotify.com/embed/artist/0EmeFodog0BfCgMzAIvKQp
1p3qg4CSlUxAxY5X27eKz2|"Marcelo ""Meme"" Manzur"|https://open.spotify.com/embed/artist/1p3qg4CSlUxAxY5X27eKz2
2vRfKzjQYJQd67X8x49MOh|Real McCoy|https://open.spotify.com/embed/artist/2vRfKzjQYJQd67X8x49MOh
5ZttqPXy8UMmw2yhtET2m9|MC Sar & The Real McCoy|https://open.spotify.com/embed/artist/5ZttqPXy8UMmw2yhtET2m9
5ti4oVLdVXncNeAWPKpJLz|Wild Orchid|https://open.spotify.com/embed/artist/5ti4oVLdVXncNeAWPKpJLz
2EDztm3AezdcJksqJx1W2C|David Frank|https://open.spotify.com/embed/artist/2EDztm3AezdcJksqJx1W2C
0XLFzYr4Kb82ElbPxZ0Y1c|Abraham Laboriel, Sr. (Courtesy of Integrity Music)|https://open.spotify.com/embed/artist/0XLFzYr4Kb82ElbPxZ0Y1c
0QsC7Qveq7jluXxBPxzYQ9|Carl Sturken|https://open.spotify.com/embed/artist/0QsC7Qveq7jluXxBPxzYQ9
6OxQIOxuX5V6X924YujoxL|Joey Moskowitz|https://open.spotify.com/embed/artist/6OxQIOxuX5V6X924YujoxL
6qSi6D38XmPIcmh329BIVZ|Louis Conte|https://open.spotify.com/embed/artist/6qSi6D38XmPIcmh329BIVZ
3bmFPbLMiLxtR9tFrTcKcP|Matthew Wilder|https://open.spotify.com/embed/artist/3bmFPbLMiLxtR9tFrTcKcP
1u9GEChhuM4B61xWW77ZP8|Pete Lorimer|https://open.spotify.com/embed/artist/1u9GEChhuM4B61xWW77ZP8
4NkLjsRsFnuPu9B4zqzBqq|Robbie Nevil|https://open.spotify.com/embed/artist/4NkLjsRsFnuPu9B4zqzBqq
183AwCnwb7VdqcGPDShcn8|Lynette Lewis|https://open.spotify.com/embed/artist/183AwCnwb7VdqcGPDShcn8
5axtKAKLKoPQoVuXgjWh96|Fabian Cooke|https://open.spotify.com/embed/artist/5axtKAKLKoPQoVuXgjWh96
608Lxz3k2wiT5T8eEGVtxH|Ron Fair|https://open.spotify.com/embed/artist/608Lxz3k2wiT5T8eEGVtxH
